,el_price,el_price,cf_wind,cf_wind,cf_solar,cf_solar
,min,max,min,max,min,max
0,3.09868,54.056207373999996,0.03382809,0.99999996,0.0,0.0
1,0.64337,57.194281313,0.0164694,0.99999999,0.0,0.0
2,-2.626,55.408601313,0.01975512,1.0,0.0,0.0
3,-23.7653,52.40183,0.02370981,1.0,0.0,0.0
4,-3.6501399999999995,50.117207373999996,0.01527488,1.0,0.0,0.00541516
5,15.30958,65.820691313,0.0,0.99999843,0.0,0.04459616
6,25.104561312999998,80.106127374,0.0,0.99988832,0.0,0.12567786
7,37.538669999999996,89.257743939,0.0,0.99936231,0.00676877,0.25535668
8,45.574228687,94.732952626,0.0,0.99693865,0.04830779,0.38746916
9,49.762702626,85.58134000000001,0.0,0.99819587,0.08805749,0.47359031
10,52.480611313000004,88.20734,0.0,0.99674071,0.14787988,0.57419386
11,53.123978687000005,82.666478687,0.0,0.99680339,0.08732989,0.62523053
12,38.575938687,78.044718687,0.0,0.99482342,0.09921248,0.63045136
13,30.29091,77.53264868699999,0.0,0.99782096,0.08839324,0.59793792
14,10.34644,73.50174,0.0,0.99671838,0.05523989,0.53289794
15,13.576419999999999,70.99391,0.01147583,0.93301086,0.03308307,0.41477603
16,23.817818687,69.66778131299999,0.016432,0.80300009,0.00703969,0.3047513
17,42.81693131299999,69.35266,0.0,0.74038105,0.00129035,0.13904316
18,53.16337262599999,91.870611313,0.0,0.78634552,0.0,0.03747888
19,54.226898686999995,92.22511737399999,0.0,0.62046311,0.0,0.00284272
20,52.611909999999995,70.24549999999999,0.0,0.49893672,0.0,0.0
21,49.368797373999996,65.584351313,0.0,0.54812613,0.0,0.0
22,42.501808687,61.816042626,0.0,0.57243024,0.0,0.0
23,32.575528687,55.38234,0.0,0.61165367,0.0,0.0
24,32.864391313,53.87238868699999,0.0,0.58708355,0.0,0.0
25,23.660259999999997,50.497978687,0.0,0.57448639,0.0,0.0
26,10.307049999999998,48.27901,0.0,0.59195633,0.0,0.0
27,12.89366,49.815218687,0.0,0.5959217,0.0,0.0
28,19.02537,56.918547374,0.0,0.54734382,0.0,0.00090047
29,32.83813,89.927367374,0.0,0.6162149,0.0,0.04112146
30,44.563218686999996,98.36995737400001,0.0,0.54973778,0.0,0.09740311
31,54.121861313000004,98.356835252,0.0,0.5858085,0.02109684,0.20975143
32,58.953702626,98.39622262600001,0.0,0.63698244,0.06884163,0.34166408
33,60.017228687,90.63638868700001,0.0,0.66801555,0.11762375,0.47795152
34,59.17691,89.953632626,0.0,0.74786658,0.24367089,0.61714472
35,57.82452131299999,88.982006061,0.0,0.81834763,0.3051352,0.67836579
36,54.647058687,83.900702626,0.0,0.78942445,0.28032777,0.67235054
37,53.05832999999999,81.52417,0.0,0.74601949,0.22839466,0.65488407
38,51.220127374,77.598297374,0.0,0.75344859,0.16845238,0.53886604
39,46.020648687,69.28701,0.0,0.98736373,0.11274871,0.42880751
40,47.793202625999996,69.549611313,0.0,0.77523207,0.09756858,0.30619951
41,50.76057999999999,69.536478687,0.0,0.80308523,0.01189946,0.1810567
42,53.92491,96.452978687,0.0,0.71997657,0.0,0.05321485
43,54.975308686999995,98.488132626,0.0,0.54283106,0.0,0.00458324
44,52.40183,86.172186061,0.0,0.76778879,0.0,0.0
45,48.173968687,72.280648687,0.0,0.61205767,0.0,0.0
46,42.199818687000004,61.658478687,0.0,0.63634548,0.0,0.0
47,36.21254,54.318808687,0.0,0.65000057,0.0,0.0
48,29.608148687,52.611909999999995,0.0,0.71699127,0.0,0.0
49,26.14183,48.541611313000004,0.0,0.65518781,0.0,0.0
50,24.553101313,49.513228687,0.01458012,0.69160807,0.0,0.0
51,15.82165,50.773707374,0.02025801,0.74995783,0.0,0.0
52,30.697938687,50.406068687,0.0234694,0.79560868,0.0,0.00356689
53,39.862681312999996,61.40901,0.0,0.71051537,0.0,0.04138858
54,48.06893131299999,72.293781313,0.0,0.83798844,0.0,0.11374811
55,53.1765,85.67325,0.0,0.8793148,0.00167023,0.27384652
56,53.609792626,89.19209000000001,0.0,0.89545774,0.03030894,0.44323712
57,53.938042626,81.484781313,0.0,0.92816949,0.04184789,0.58443383
58,55.146,87.41954262599998,0.0,0.89855321,0.06721095,0.69436106
59,54.51576,81.340351313,0.0,0.93026715,0.06774005,0.74828424
60,51.810978687,80.552547374,0.0,0.8631158,0.0599472,0.74887813
61,46.020648687,77.16501,0.0,0.9582715,0.05462573,0.70932225
62,47.32052131299999,73.29166,0.0,0.88632541,0.04410481,0.6085404
63,44.418792626,72.24126,0.0,0.92522722,0.02258473,0.45819825
64,44.40566,69.61526,0.0,0.96596144,0.00701865,0.29557352
65,45.92873999999999,67.041781313,0.0,0.95311499,0.00072844,0.13380585
66,50.957531313,89.165835252,0.0,0.76219583,0.0,0.02526709
67,59.97784,86.60547868699999,0.0,0.6030314,0.0,0.00064349
68,50.708058687,80.06674,0.0125772,0.45937573,0.0,0.0
69,50.287898686999995,65.68938868699999,0.01836809,0.40961391,0.0,0.0
70,43.906718687,64.271351313,0.04465191,0.41163347,0.0,0.0
71,35.56917,62.223068687,0.07108686,0.46982607,0.0,0.0
72,30.17274,55.566159999999996,0.0760366,0.53504044,0.0,0.0
73,27.402311313,52.90077131299999,0.06642844,0.59085792,0.0,0.0
74,22.150311312999996,51.98167,0.05836864,0.70673666,0.0,0.0
75,17.305339999999998,49.854611313,0.05558709,0.53997694,0.0,0.0
76,23.949119999999997,48.93551,0.03630703,0.41753787,0.0,0.0
77,38.326471313,63.536068687000004,0.04943579,0.47375112,0.0,0.01872902
78,52.07357999999999,80.13238868699999,0.0298775,0.54033514,0.0,0.0784188
79,55.38234,104.436021313,0.0209992,0.63247027,0.00085463,0.2118924
80,53.727957374,101.65245737400001,0.0,0.8066828,0.00789316,0.34478452
81,52.83512262599999,84.071388687,0.0,0.9749173,0.01812176,0.48286436
82,55.19852131299999,85.607596061,0.0,0.97375137,0.04140472,0.63708662
83,53.22902131299999,82.22005868699999,0.0,0.97174927,0.06789777,0.70357217
84,52.349308687,78.911297374,0.0,0.97364497,0.07889044,0.71192025
85,50.78684,74.27641,0.0,0.94129698,0.08224359,0.68011719
86,47.333648687,71.23025,0.0,0.80635882,0.05056326,0.58957224
87,49.106202626,68.55172868700001,0.0,0.73922844,0.03034211,0.45580549
88,46.992271312999996,67.38316,0.0,0.77517816,0.01455948,0.29453591
89,48.607260000000004,73.88251,0.0,0.71059074,0.00095346,0.12918854
90,53.59666,89.178957374,0.0,0.68711916,0.0,0.02472452
91,60.437388686999995,86.250972626,0.0,0.54493522,0.0,0.00242586
92,55.434861313,77.979068687,0.0,0.4310181,0.0,0.0
93,50.69493131299999,73.042191313,0.0,0.45889966,0.0,0.0
94,45.915611313,62.879568687,0.01232529,0.39691303,0.0,0.0
95,39.534431313,55.50051,0.01421632,0.36005938,0.0,0.0
96,31.42009,51.101957373999994,0.0,0.38269486,0.0,0.0
97,26.273130000000002,47.688159999999996,0.0,0.39068239,0.0,0.0
98,25.117688687,45.92873999999999,0.0,0.42483747,0.0,0.0
99,19.94447,47.29426,0.0,0.42036335,0.0,0.0
100,23.686521313,52.953292626,0.0,0.47843233,0.0,0.0
101,39.350608687,62.328111313,0.0,0.52667266,0.0,0.0119375
102,47.41243131299999,76.101478687,0.0,0.53727969,0.0,0.07801638
103,47.29426,79.961702626,0.0,0.76117228,0.0199109,0.22979977
104,56.708468687,84.92484,0.0,0.95645045,0.0819557,0.40072704
105,54.647058687,84.64911131299999,0.0,0.94037192,0.09423089,0.5477837
106,55.014702626,87.997256061,0.0,0.91012744,0.12107355,0.65522041
107,54.660191313,84.62284606099999,0.0,0.95721787,0.14718499,0.71419962
108,51.574638687,78.714351313,0.0,0.82589966,0.17862988,0.72311093
109,46.04691,75.458111313,0.0,0.80481689,0.26234073,0.68293143
110,42.790670000000006,64.82280868699999,0.0,0.93446819,0.19152513,0.59577667
111,45.692398687,66.03077131299999,0.0,0.88046347,0.19290163,0.47500663
112,44.589478687,65.571218687,0.0,0.85949464,0.09538151,0.32521495
113,48.646648686999995,67.76393131299999,0.0,0.77899296,0.0154069,0.17206774
114,52.42809,74.315797374,0.0,0.75177419,0.0,0.04732321
115,54.108728687,75.156122626,0.0,0.99365568,0.0,0.00362237
116,51.653420000000004,68.407297374,0.0,0.99939644,0.0,0.0
117,47.044792625999996,66.18833,0.0,0.97736697,0.0,0.0
118,45.08842,64.87532999999999,0.0,0.94043488,0.0,0.0
119,39.547561312999996,60.489909999999995,0.0,0.87148975,0.0,0.0
120,40.519181313,53.517877374,0.0,0.88259203,0.0,0.0
121,32.562398687,49.342542626,0.0,0.75905019,0.0,0.0
122,25.104561312999998,48.764818687,0.0,0.76135877,0.0,0.0
123,18.40826,47.59625,0.0,0.85418135,0.0,0.0
124,10.42522,47.38617,0.0,0.8595479,0.0,0.00543662
125,21.690759999999997,49.907127374000005,0.0,0.85859142,0.0,0.05091901
126,23.909728686999998,55.38234,0.0,0.69936693,0.0,0.14248037
127,29.686931313,62.551318687,0.0,0.70056367,0.02502889,0.28262991
128,38.61533,67.73767000000001,0.0,0.78556382,0.06035543,0.437977
129,42.134170000000005,73.52799999999999,0.0,0.85817223,0.10493842,0.57112409
130,42.935101313,74.854127374,0.0,0.93264245,0.1949986,0.66372159
131,44.10367,74.60466,0.0,0.76074579,0.28316565,0.7168073
132,37.44676,62.800792625999996,0.0,0.79426186,0.29123032,0.72137435
133,27.573,55.94693131299999,0.0,0.87295487,0.24184855,0.68420788
134,24.815699999999996,55.23791,0.0,0.9300621,0.20898323,0.60345357
135,22.045271313,55.342952626,0.0,0.97237313,0.15311639,0.48042792
136,26.010528687,54.397589999999994,0.0,0.96354732,0.13176605,0.32069522
137,37.09225,59.32134,0.0,0.98053976,0.02030203,0.16439276
138,39.350608687,68.853718687,0.0,0.84570368,0.0,0.04792426
139,44.602611313000004,83.82192,0.0,0.8837328,0.0,0.0041537
140,45.508579999999995,63.641111313,0.0,0.9406148,0.0,0.0
141,43.814808686999996,62.39376,0.0,0.96903125,0.0,0.0
142,37.18416,58.21842,0.0,0.98894652,0.0,0.0
143,22.85933,54.423851313,0.0,0.96303075,0.0,0.0
144,5.89537,50.156601312999996,0.0,0.9573616,0.0,0.0
145,2.61287,49.907127374000005,0.0,0.95454281,0.0,0.0
146,1.2342199999999999,47.149829999999994,0.0,0.96658611,0.0,0.0
147,0.98475,45.915611313,0.0,0.94271958,0.0,0.0
148,0.35451,45.889351313,0.0,0.9020328,0.0,0.0006911
149,0.84032,37.394239999999996,0.0,0.84293685,0.0,0.03233237
150,3.71579,40.991858687,0.0,0.87191993,0.0,0.10448621
151,12.55228,49.854611313,0.0,0.87901788,0.03068482,0.24942083
152,20.73227,52.480611313000004,0.0,0.89437763,0.06831936,0.40676351
153,26.365039999999997,55.303558687,0.0,0.93150857,0.14360672,0.54155738
154,28.058811312999996,61.04137262599999,0.0,0.95376263,0.22257371,0.65187604
155,23.712778687,60.69998999999999,0.0,0.97268045,0.27326113,0.69030357
156,-0.05252,52.664431312999994,0.0,0.9941058,0.16439847,0.70117767
157,0.07877999999999999,46.060042626,0.0,0.99818666,0.1919611,0.66936534
158,-0.039389999999999994,42.383638686999994,0.0,0.9981529,0.18433848,0.58609024
159,0.10504,40.663608687,0.0,0.99942111,0.10426645,0.44728833
160,19.01224,49.749568687,0.0,0.97789103,0.08021649,0.32006153
161,32.457358687,55.89441,0.0,0.95968774,0.02355309,0.16657418
162,32.50988,62.51193131299999,0.0,0.99522239,0.0,0.04260304
163,38.011351313,74.053202626,0.0,0.98305031,0.0,0.00221745
164,43.329,67.028648687,0.03683762,0.95906599,0.0,0.0
165,40.0465,69.103191313,0.04361514,0.89378632,0.0,0.0
166,32.71996,70.980781313,0.04797432,0.82255852,0.0,0.0
167,19.61622,60.371739999999996,0.03432914,0.68914849,0.0,0.0
168,18.47391,56.025707374,0.0,0.16677714,0.0,0.0
169,12.315940000000001,51.207,0.0,0.18877892,0.0,0.0
170,7.746700000000001,44.97025,0.0,0.3149748,0.0,0.0
171,13.10374,51.338297374,0.0,0.65970344,0.0,0.0
172,15.28332,50.5505,0.0,0.50305867,0.0,0.00782858
173,52.362441313,64.231957374,0.0,0.44203698,0.0,0.04732743
174,59.583941313,76.075218687,0.0,0.59433779,0.0034626,0.13654585
175,60.345478687,82.719,0.0,0.81345767,0.03780303,0.27868308
176,61.159542626,83.992611313,0.0,0.94844851,0.07929327,0.42168705
177,61.632218687,86.15906393899999,0.0,0.95480426,0.08302459,0.549857
178,62.656361313000005,94.522867374,0.0,0.9329572,0.20200259,0.64082998
179,61.776648687,86.447914748,0.0,0.99293524,0.26744834,0.69194942
180,61.146409999999996,85.93584606099999,0.0,0.97646873,0.23868667,0.70112979
181,61.015111313,83.69062262599999,0.0,0.97172278,0.28763781,0.66958014
182,59.583941313,83.02099,0.0,0.92272689,0.25628824,0.59977003
183,57.233670000000004,78.766872626,0.0,0.905371,0.21554751,0.49361683
184,56.616558686999994,74.946042626,0.0,0.91508155,0.13507234,0.35419759
185,58.966829999999995,72.320042626,0.0,0.88572639,0.04197322,0.20928765
186,56.564042625999996,68.052792626,0.0,0.88880565,0.00104712,0.07853038
187,56.353957374,69.79907999999999,0.0,0.7871742,0.0,0.01241347
188,54.765228687000004,65.08541,0.0,0.70611267,0.0,0.0
189,54.883398686999996,67.19933999999999,0.0,0.57854993,0.0,0.0
190,41.136289999999995,61.50092,0.0,0.5202316,0.0,0.0
191,36.73774,57.443749999999994,0.0,0.55455614,0.0,0.0
192,22.20283,55.26417,0.0,0.61310845,0.0,0.0
193,9.190999999999999,52.546260000000004,0.0,0.64916337,0.0,0.0
194,2.4684399999999997,47.189218687,0.0,0.69618909,0.0,0.0
195,2.61287,49.631398687,0.0,0.71401857,0.0,0.0
196,21.099909999999998,52.559388686999995,0.0,0.662866,0.0,0.00901688
197,48.922377374,65.67626,0.0,0.69626595,0.0,0.05022386
198,60.319218686999996,73.64617,0.0,0.63611506,0.00241662,0.13396958
199,61.605957374,78.845648687,0.0,0.65962735,0.00265845,0.27547353
200,59.43951,81.53729737399999,0.0,0.89268999,0.00785145,0.41279388
201,59.46577131299999,97.09634606099999,0.0,0.90572356,0.02980785,0.53562629
202,61.382749999999994,110.147568687,0.0,0.89816374,0.05776921,0.63389149
203,60.581818687,92.51397868699999,0.0,0.86394938,0.08485424,0.67797255
204,60.542431312999994,88.45681393899999,0.0,0.82466686,0.08219739,0.69105361
205,59.478898687,91.634271313,0.0,0.8447829,0.06772331,0.66039184
206,55.50051,90.36065999999998,0.0,0.8466433,0.0413333,0.5906215
207,54.673318687,86.776164748,0.03175464,0.82064921,0.01663254,0.4820175
208,53.439101312999995,85.541952626,0.0,0.91114856,0.00077277,0.35944946
209,55.106611313,85.725771313,0.0,0.82276177,0.00034481,0.19599598
210,55.106611313,79.73849,0.0,0.67644785,0.0,0.07678802
211,55.684329999999996,68.761808687,0.0,0.66098426,0.0,0.01075916
212,55.093478687,65.032888687,0.0,0.83113659,0.0,0.0
213,53.964297374,67.00238868699999,0.0,0.78349559,0.0,0.0
214,44.55009,59.085,0.0,0.77950309,0.0,0.0
215,28.229499999999998,55.710589999999996,0.0,0.73138509,0.0,0.0
216,15.08637,54.06934,0.0,0.74930119,0.0,0.0
217,2.8886000000000003,52.441218686999996,0.0,0.7906442,0.0,0.0
218,13.11687,49.65766,0.0,0.79552757,0.0,0.0
219,6.630649999999999,51.101957373999994,0.0,0.85679927,0.0,0.0
220,28.334539999999997,52.611909999999995,0.0,0.85509786,0.0,0.01042617
221,51.036308686999995,65.70252131299999,0.0,0.87445699,0.0,0.05626685
222,53.85926,76.70545737399999,0.0,0.82521136,0.00089849,0.1538638
223,57.076111313000006,82.653351313,0.0,0.89486362,0.00202951,0.30428495
224,59.347601313,85.384388687,0.0,0.92525677,0.00745614,0.44792001
225,63.024,86.19845262599999,0.0,0.93609508,0.02297726,0.58737687
226,64.38952131299999,94.102707374,0.0,0.826682,0.03270224,0.67880338
227,62.800792625999996,85.397521313,0.0,0.89874835,0.1047624,0.724724
228,60.437388686999995,82.45639868699999,0.0,0.86447702,0.23772045,0.73270955
229,59.05873999999999,78.766872626,0.0,0.84340188,0.13135734,0.69877982
230,59.610202625999996,76.193388687,0.0,0.75640054,0.0614386,0.62655237
231,58.48102131299999,71.899877374,0.0,0.85771823,0.04568811,0.51554306
232,55.881281312999995,72.884627374,0.0,0.86083707,0.03343666,0.36952149
233,57.417489999999994,72.95028131299999,0.0,0.64318298,0.00705086,0.21657076
234,58.205292625999995,70.902,0.0,0.33857934,0.00442466,0.079413
235,57.220542626,72.09683,0.0,0.42978685,0.0,0.0124354
236,56.196398687,70.00916,0.0,0.3726025,0.0,0.0
237,55.82876,66.923611313,0.0,0.3195766,0.0,0.0
238,49.999042626,62.656361313000005,0.0,0.60301434,0.0,0.0
239,34.426858687,58.769877374000004,0.0,0.62212276,0.0,0.0
240,26.758938687,56.472127374,0.0,0.39276145,0.0,0.0
241,17.56794,53.85926,0.0,0.53414176,0.0,0.0
242,9.04657,53.123978687000005,0.0,0.45563053,0.0,0.0
243,17.16091,53.81987262599999,0.0,0.70585192,0.0,0.0
244,16.50441,53.846127374000005,0.0,0.6456794,0.0,0.01007226
245,39.15366,67.52759,0.0,0.65992982,0.0,0.05457319
246,55.29043131299999,78.766872626,0.0,0.58562699,0.00116316,0.15029412
247,59.728372625999995,91.831222626,0.0,0.39670294,0.00266963,0.29902294
248,60.227308687,85.463164748,0.0,0.45396335,0.03960639,0.44620095
249,60.397999999999996,85.791414748,0.0,0.49045092,0.09181767,0.57644144
250,64.323872626,90.413181313,0.0,0.49833375,0.09218673,0.66310778
251,60.319218686999996,84.032,0.0,0.64745301,0.08489288,0.72113187
252,59.597068687000004,84.01887262599999,0.0,0.6397103,0.18126754,0.72846179
253,57.601308687,83.953218687,0.0,0.60672356,0.3129511,0.69167457
254,54.909659999999995,80.23743131299999,0.0,0.53390968,0.2571497,0.61967727
255,52.743207374,80.027351313,0.0,0.60368438,0.20471524,0.50912084
256,53.87238868699999,78.858781313,0.0,0.61486858,0.11712088,0.36400529
257,56.445872625999996,78.80626,0.0,0.56805505,0.03972574,0.21410559
258,56.93168131299999,75.4975,0.0,0.38313471,0.00383873,0.07883888
259,56.10448999999999,70.823218687,0.0,0.33474673,0.0,0.01155446
260,53.439101312999995,67.86896868699999,0.0,0.35984562,0.0,0.0
261,55.684329999999996,73.65929737399999,0.0,0.22602594,0.0,0.0
262,48.725431312999994,62.34123999999999,0.0,0.13580614,0.0,0.0
263,44.563218686999996,59.045611313,0.0,0.22212952,0.0,0.0
264,35.516648687,54.830877374,0.0,0.24067763,0.0,0.0
265,26.417561312999997,52.625042625999995,0.0,0.27069504,0.0,0.0
266,17.18717,51.285781312999994,0.0,0.30499522,0.0,0.0
267,23.699648687,48.974898687,0.0,0.29909783,0.0,0.0
268,28.794089999999997,54.949047373999996,0.0,0.26253636,0.0,0.01026397
269,49.959648687,65.426792626,0.0,0.28609682,0.0,0.05251774
270,56.091361313,77.55891,0.0,0.18116551,0.00240081,0.14509013
271,58.152771312999995,85.266222626,0.0,0.27802232,0.0045959,0.28405386
272,58.87492,87.682138687,0.0,0.35950152,0.08005301,0.43543565
273,61.382749999999994,92.172596061,0.0,0.36621536,0.1095693,0.56531898
274,64.90159,99.577914748,0.0,0.38333924,0.18130285,0.672785
275,63.16843131299999,91.20097868699999,0.0,0.56395771,0.21350996,0.7263765
276,60.503042625999996,85.541952626,0.0,0.9510856,0.17753484,0.73483779
277,58.651707374,84.150164748,0.0,0.87215542,0.12102553,0.69934907
278,57.312452625999995,81.484781313,0.0,0.95021284,0.20131586,0.62295342
279,56.511521312999996,77.979068687,0.0,0.93539916,0.10822051,0.50801265
280,58.060861313000004,77.40135131299999,0.0,0.96564733,0.0732193,0.35830466
281,58.979957373999994,77.38821868699999,0.0,0.94011587,0.00637994,0.20343043
282,57.877042626,69.549611313,0.0,0.93026846,0.00256281,0.07222383
283,56.511521312999996,68.63051,0.0,0.96951892,0.0,0.01138954
284,55.736851312999995,72.10995737399999,0.0,0.99421557,0.0,0.0
285,55.027829999999994,69.011281313,0.0,0.87237437,0.0,0.0
286,51.390818687,62.81392,0.0,0.6472283,0.0,0.0
287,39.40313,62.932089999999995,0.0,0.49879112,0.0,0.0
288,28.282021312999998,59.662718686999995,0.0,0.33491521,0.0,0.0
289,15.63783,56.472127374,0.0,0.3457611,0.0,0.0
290,11.620049999999999,53.412839999999996,0.0,0.41106049,0.0,0.0
291,9.82124,53.137111313000005,0.0,0.56033877,0.0,0.0
292,6.5649999999999995,53.662308687,0.0,0.5795618,0.0,0.0096983
293,23.135061312999998,54.778361313000005,0.0,0.51035834,0.0,0.05295873
294,39.324351313,57.916431313,0.0,0.55180338,0.00037459,0.1464089
295,45.049031313,62.039249999999996,0.0,0.59321851,0.00597424,0.29433196
296,51.732202625999996,67.041781313,0.0,0.62998865,0.04160162,0.44106394
297,53.964297374,70.71818131299999,0.0,0.71881177,0.12986184,0.5691062
298,53.675441313,73.88251,0.0,0.74219238,0.146281,0.65791819
299,53.16337262599999,75.431851313,0.0,0.64822457,0.2251125,0.70414889
300,50.471718687,67.212468687,0.0,0.69961377,0.2462725,0.70874364
301,49.92026,65.11167,0.0,0.66266253,0.24014831,0.67361695
302,47.50434,63.024,0.0,0.78599468,0.24889207,0.59855476
303,45.92873999999999,61.711,0.0,0.91805127,0.1085175,0.48841036
304,49.894,62.564452626,0.0,0.95606237,0.00957002,0.36336282
305,51.088829999999994,64.560207374,0.0,0.88051333,0.00337942,0.20378277
306,45.41667,63.037127374,0.0,0.74594852,0.00205894,0.07977813
307,44.99651,62.091771312999995,0.0,0.69967183,0.0,0.01300278
308,45.679271312999994,61.605957374,0.0,0.74276091,0.0,0.0
309,51.115089999999995,65.88633999999999,0.0,0.81070566,0.0,0.0
310,35.490391312999996,59.95157999999999,0.0,0.78643433,0.0,0.0
311,22.662380000000002,54.60767,0.0,0.70717696,0.0,0.0
312,14.114749999999999,51.193872625999994,0.0,0.56559838,0.0,0.0
313,5.18635,51.128218687,0.0,0.57420696,0.0,0.0
314,0.09191,35.306568686999995,0.0,0.50301096,0.0,0.0
315,-0.07877999999999999,34.059221312999995,0.0,0.50727223,0.0,0.0
316,-0.10504,25.472199999999997,0.0,0.46792246,0.0,0.00978504
317,-0.02626,32.877521312999995,0.0,0.37035797,0.0,0.05473742
318,0.28886,39.232438687,0.0,0.35769712,6.1506e-05,0.1501454
319,14.797509999999999,48.554739999999995,0.0,0.41530021,0.0008758,0.2954381
320,26.378169999999997,52.651297373999995,0.0,0.48562233,0.01826239,0.42553724
321,39.73138,57.233670000000004,0.0,0.47148172,0.04387316,0.55353076
322,45.00963868699999,62.052377374,0.0,0.45079098,0.07851046,0.64680937
323,44.28748999999999,62.236202626,0.0,0.49196177,0.08527577,0.6942846
324,34.7945,59.20317,0.0,0.57225562,0.09664739,0.70766971
325,30.894891312999995,56.393351313,0.0,0.42371637,0.13604803,0.67680197
326,29.43746,56.17013868699999,0.0,0.46685858,0.15054326,0.60742404
327,26.076181313,55.408601313,0.0,0.6934748,0.10065355,0.50126287
328,27.599259999999997,58.87492,0.01426669,0.3699329,0.07011118,0.36005727
329,50.616148687,64.284478687,0.0,0.28218031,0.0593242,0.21277514
330,50.5505,64.704638687,0.0,0.37074711,0.00070913,0.08025574
331,49.98591,65.242968687,0.0,0.26629875,0.0,0.01282021
